Slowking	Water	Psychic	490	95	75	80	100	110	30	2	false	0.03274250571265055	0.07723920917110166	0.04628309267035347	0.27627688902798997	0.006356662170482718	0.08324943596933675	0.0775583909164305	0.007541335625514464	0.01670186719856896	0.0419537765035701	0.06416240700528689	0.03023234044667191	0.0744205503449274	0.020137104663745638	0.008393938957123865	0.13675049361624517	0.0	0.0	Psychic	true
Misdreavus	Ghost		435	60	60	60	85	85	85	2	false																				
Unown	Psychic		336	48	72	48	72	48	48	2	false																				
Wobbuffet	Psychic		405	190	33	58	33	58	33	2	false																				
Girafarig	Normal	Psychic	455	70	80	65	90	65	85	2	false	0.13688704307022917	0.045854213823228115	0.16879520541227594	0.17423391530246082	0.06690319689140861	0.036048736498275856	0.03409790432791211	0.02424045005009182	0.0447662556047382	0.06035873330406872	0.037352455873777446	7.861949629889168E-4	0.02513457217642218	0.027290576292142567	0.0940979845561398	0.01446412818535389	0.0	0.008688433668485875	Psychic	true
Pineco	Bug		290	50	65	90	35	35	15	2	false																				
Forretress	Bug	Steel	465	75	90	140	60	60	40	2	false	0.011994569617237882	0.12730987754033685	0.013358354389842089	0.04521327725031674	0.005472802908132879	0.013783193738488892	0.02993673922413688	0.20152663688348835	0.01031307659156162	5.881203859836123E-4	0.03224579843406246	0.44624060940246085	0.025107435877775544	0.012121868776279247	0.00461957175300542	0.0	0.0	0.020168067226890754	Rock	false
Dunsparce	Normal		415	100	70	70	65	65	45	2	false																				
Gligar	Ground	Flying	430	65	75	105	35	65	85	2	false	0.14892722938197148	0.04992542661932345	0.06950702347682132	0.0463736030261639	0.038198655173231434	0.014137369018744213	0.038800248035488434	0.03785051518761694	0.03396336033564578	0.021905832037290168	0.12082930200922673	0.08350733708321281	0.10311787524739179	0.0	0.002992230715458865	0.0	0.0	0.18996399265241273	Bug	false
Steelix	Steel	Ground	510	75	85	200	55	65	30	2	false	0.007949991982470726	0.2974748640210572	0.015675180338292714	0.06191997359285277	0.00230978587650271	0.01261629208654216	0.02886512924238939	0.08970291485523621	0.008099589027305369	5.881203859836123E-4	0.0073822835517534805	0.3717996123717749	0.07316608650260181	0.017830604412231575	0.00461957175300542	0.0	0.0	0.0	Rock	false
SteelixMega Steelix	Steel	Ground	610	75	125	230	55	95	30	2	false	0.009007813655004498	0.2867905301440061	0.01026960901114865	0.06544032921496387	0.014309785876502713	0.00853516193366713	0.034142429987639854	0.10163154969983652	0.021025752616059417	0.003030868477586665	0.0033930022268285325	0.31658994415744235	0.05729064091170586	0.06392301033460239	0.00461957175300542	0.0	0.0	0.0	Rock	false
Snubbull	Fairy		300	60	80	50	40	40	30	2	false																				
Granbull	Fairy		450	90	120	75	60	60	45	2	false																				
Qwilfish	Water	Poison	430	65	95	75	55	55	85	2	false	0.12052336410824574	0.0679102394017407	0.23388900355525444	0.07820769097495693	0.06289154413144549	0.024762979717038117	0.020791413807880646	0.012561743281624273	0.03285184546337349	0.058941564914237056	0.04468967017327259	0.004883275297220448	0.03910822971217065	0.018628501615572664	0.030032903307836756	0.0	0.0	0.14932603053813	Poison	true
Scizor	Bug	Steel	500	70	130	100	55	80	65	2	false	0.039541566885013764	0.0595460073182037	0.010269678473664272	0.04951841972785186	0.1836804436821852	0.027941006465437252	0.016829955422167718	0.24820130502349613	0.09254385653163485	0.04473434169471102	0.08783933699858917	0.033782913746761394	0.0	0.023300705445657304	0.009007632428002682	0.021587270446949688	0.0	0.05167555970967402	Steel	true
ScizorMega Scizor	Bug	Steel	600	70	150	140	65	100	75	2	false	0.033949979839869755	0.0847257928004794	0.007544953465257071	0.06881093608629855	0.08017178268356133	0.023073411645743017	0.055742398544397956	0.27000161681784657	0.12244315689985313	0.010397554595878879	0.09969834551004272	0.0612785068737935	0.06535432926970755	0.007679914070891514	0.00912732089637906	0.0	0.0	0.0	Steel	true
Shuckle	Bug	Rock	505	20	10	230	10	230	5	2	false	0.013402606109837574	0.11129727785962126	0.017508927961520527	0.02931422965943329	0.0022415020292592216	0.039632305303102106	0.03848869929221531	0.16559147719750186	0.008766291586272772	0.003937082777775868	0.025784665366411823	0.4298519710126545	0.04542801008554117	0.04439233309752058	0.00312368260823464	0.0	0.0	0.021238938053097345	Rock	true
Heracross	Bug	Fighting	500	80	125	75	40	95	85	2	false	0.09482667683946845	0.051002260435800716	0.03443398164138363	0.038678031085727656	0.36160643322398	0.024980953018390876	0.009613558897891119	0.0709628311605995	0.10595828385075544	0.03336233625705752	0.07010730359440658	0.006181428228923506	0.010665404303669081	0.03063509027126547	0.030566967710132075	0.0	0.0	0.026418459480548433	Fighting	true
HeracrossMega Heracross	Bug	Fighting	600	80	185	115	40	105	75	2	false	0.06273831666948787	0.07922560792604606	0.009228976625675131	0.02109578912864586	0.3345109986301425	0.016374368608963536	0.016226532280913634	0.13109564013384853	0.09169144509321339	0.018878162694624896	0.03951763679415545	0.04774229904802154	0.01796878526406091	0.05094205862871645	0.03314208513565136	0.0	0.0	0.029621297337832767	Fighting	true
Sneasel	Dark	Ice	430	55	95	55	35	75	115	2	false	0.16964777839105885	0.01328594822076575	0.12435295688935523	0.02957047996163859	0.03278861552526541	0.019906747031258432	0.015093231206676253	0.015886406791501953	0.03558260456901223	0.01593272081392922	0.005991813096453841	0.0	0.40719526205735224	0.014721859267530894	0.033373543442501534	0.0	0.0	0.06667003273569964	Ice	true
Teddiursa	Normal		330	60	80	50	50	50	40	2	false																				
Ursaring	Normal		500	90	130	75	75	75	55	2	false																				
Slugma	Fire		250	40	40	40	70	40	20	2	false																				
Magcargo	Fire	Rock	410	50	50	120	80	80	30	2	false	0.023663622164261922	0.07558865135371604	0.01021100466653207	0.07493530879060663	0.0022415020292592216	0.030437461310192367	0.030335561470488884	0.11388895263513876	0.011518348689474914	0.0014943346861728145	0.10437382273442515	0.4920144188053707	0.009536707188353498	0.008639579850816665	0.011120723625190393	0.0	0.0	0.0	Rock	true
Swinub	Ice	Ground	250	50	50	40	30	30	50	2	false	0.1873010253783838	0.2993727817509651	0.16914477494641875	0.024309188605729334	0.005236105714076261	0.06036562565869739	0.055383783130337365	0.02957341566786602	0.017848510086204035	0.011636874584733852	0.06809300445461419	0.009279507485545633	0.024890701482204434	0.011753300080504337	0.00462672783147534	0.0	0.0	0.021184673142244204	Ground	true
Piloswine	Ice	Ground	450	100	100	80	60	60	50	2	false	0.025695819708229695	0.23368169978438028	0.09045416506972354	0.08266677775370095	0.03335707421318671	0.030697885003550404	0.04654814674106832	0.059557948368352015	0.07221359346372518	0.022113908986193646	0.03419371633462946	0.0863016172509919	0.05899179390024531	0.041397004446850585	0.001665780240066305	0.0390224651204365	0.0	0.04144060361466924	Ground	true
Corsola	Water	Rock	380	55	55	85	65	85	35	2	false	0.027642777547286435	0.04648802053421394	0.03454567881883448	0.08848542368964188	0.013364985282025805	0.11879151717081782	0.048983133354038505	0.038645753198127845	0.0037049810577748487	0.010234226673459053	0.06880675640167994	0.38535540357609716	0.016767289137007986	0.005366376804698077	0.03269242407694544	0.06012525267735079	0.0	0.0	Rock	true
Remoraid	Water		300	35	65	35	65	35	65	2	false																				
Delibird	Ice	Flying	330	45	55	45	65	45	75	2	false	0.3447585221750097	0.05151470312456077	0.1973994121567494	0.035019591830828624	0.0107086104115177	0.018963920966181744	0.08549839540975591	0.0073747624280210665	0.014459830309885825	0.026056901025182388	0.07245976905842252	0.0	0.01290212386274214	0.020930416197139375	0.0015030452232406995	0.030268199233716476	0.04946863455243652	0.020713162034609333	Flying	true
Mantine	Water	Flying	465	65	40	70	80	140	70	2	false	0.26238464375162934	0.03234068925459179	0.1224904735203015	0.08263764516983732	0.011459241954138968	0.0578753835063306	0.09977189723638112	0.02495443410573744	0.01653849682298639	0.014725450047976782	0.037679464244551236	0.017772324053480584	0.023461874886617995	0.013521322772007504	0.0361468372116012	0.13755138779334436	0.0	0.008688433668485875	Flying	true
Skarmory	Steel	Flying	465	65	80	140	40	70	70	2	false	0.09725084693587967	0.1000122764454409	0.0034690041431391775	0.052766065181755396	0.025191743358312264	0.007527182731762773	0.058452190761405426	0.11367061879689588	0.023130298125473774	9.974102384862882E-4	0.15639781024934296	0.1827950913069837	0.10234481562962162	0.01854598657858964	0.002992230715458865	0.0	0.0	0.05445642880145167	Rock	false
Houndour	Dark	Fire	330	45	60	30	80	50	65	2	false	0.18501505605151417	0.08264422082234686	0.25232713816365376	0.07772999564445446	0.0319212992323329	0.02748681919981386	0.0959139260129321	0.0029315450253263892	0.021008135206480715	0.01669209439265975	0.03763728814410962	7.861949629889168E-4	0.023568032903326	0.021520615957472587	0.03339396961024351	0.06902341043922752	0.02040025823111685	0.0	Poison	false
Houndoom	Dark	Fire	500	75	90	50	110	80	95	2	false	0.10697536238488085	0.016032720568023538	0.07194641840011042	0.08715414117390409	0.04911390160768179	0.02082460174419781	0.04773321591346625	0.009078699189475624	0.04999323320707162	0.04336118763701317	0.012192632953412842	7.861949629889168E-4	0.03402830266161082	0.03262733440994968	0.38095120407731936	0.01446412818535389	0.0	0.022736720923539382	Fire	true
HoundoomMega Houndoom	Dark	Fire	600	75	90	90	140	90	115	2	false	0.08553816302356003	0.01668045534005934	0.045748677075404795	0.16121615632813407	0.047473048069433935	0.036315575357935906	0.025761941349561043	0.024186807532867415	0.02543232624505946	0.06749220793528866	0.01838068458842488	0.0	0.013732584047303428	0.039684932264829026	0.3923564408421381	0.0	0.0	0.0	Fire	true
Kingdra	Water	Dragon	540	75	95	95	95	95	85	2	false	0.07749236396428123	0.05128347918231988	0.054418764899253874	0.09274615151526756	0.08619943732386016	0.08306310539330146	0.04666387686105175	0.04161280076568002	0.05872015911542752	0.16813769218693472	0.05897721060289676	0.004343361608882152	0.05921124485263015	0.03397447852590601	0.061862710373999694	0.0	0.0	0.021293162828307028	Dragon	true
Phanpy	Ground		330	90	60	60	40	40	40	2	false																				
Donphan	Ground		500	90	120	120	60	60	50	2	false																				
Porygon2	Normal		515	85	80	90	105	95	60	2	false																				
Stantler	Normal		465	73	95	62	85	65	85	2	false																				
Smeargle	Normal		250	55	20	35	20	45	75	2	false																				
Tyrogue	Fighting		210	35	35	35	35	35	35	2	false																				
Hitmontop	Fighting		455	50	95	95	35	110	70	2	false																				
Smoochum	Ice	Psychic	305	45	30	15	85	65	65	2	false	0.1816275440775976	0.043478625319448676	0.3195296657622833	0.12008133635554993	0.012293263086778939	0.016071339048116164	0.12969117630979693	0.01988359288972786	0.0	0.010285342302267549	0.060376509838487406	0.0	0.015768875029166674	0.01635344772690535	0.0	0.05455928225387363	0.0	0.0	Poison	false
Elekid	Electric		360	45	63	37	65	55	95	2	false																				
Magby	Fire		365	45	75	37	70	55	83	2	false																				
Miltank	Normal		490	95	80	105	40	70	100	2	false																				
Blissey	Normal		540	255	10	10	75	135	55	2	false																				
Raikou	Electric		580	90	85	75	115	100	115	2	true																				
Entei	Fire		580	115	115	85	90	75	100	2	true																				
Suicune	Water		580	100	75	115	90	115	85	2	true																				
Larvitar	Rock	Ground	300	50	64	50	45	50	41	2	false	0.05222388524830415	0.21190981530138472	0.2825607800697348	0.045583498330352544	0.013682771152928534	0.09377185366040022	0.07363728304864035	0.021701153721631214	0.012846675602683323	0.03624226035018723	0.06183355699114081	0.019589784739855915	0.031706750726796094	0.03368979265418062	0.009020138401779525	0.0	0.0	0.0	Poison	false
Pupitar	Rock	Ground	410	70	84	70	65	70	51	2	false	0.0430750206744666	0.22258201990532184	0.18106937422921868	0.06341049905067903	0.057615530340587286	0.04367417034770302	0.05355857719223257	0.01988442716552874	0.053784777177276054	0.0336886460227039	0.05325737252308473	0.04242152366577615	0.04407900378270051	0.053878701144256906	0.01955622859311002	0.01446412818535389	0.0	0.0	Ground	true
Tyranitar	Rock	Dark	600	100	134	110	95	100	61	2	false	0.0289447847780731	0.17285075170844	0.025567430680157505	0.04718037844722347	0.09339097230982935	0.039028787864295575	0.015837080629876255	0.06706670731262745	0.3008362828449914	0.03792886519342437	0.01808918172876665	0.04125196880836001	0.05311882645600125	0.03586019637771402	0.02304778486021951	0.0	0.0	0.0	Dark	true
TyranitarMega Tyranitar	Rock	Dark	700	100	164	150	95	120	71	2	false	0.03326504986480251	0.08362343178096461	0.012682224846292353	0.03986722851635348	0.08757145639215223	0.01911963965472416	0.03498124267775311	0.1435474773323315	0.3087825939674278	0.03688193271084721	0.032408614612747175	0.11417621982903602	0.025149875597567886	0.005470843943795852	0.022472168273204068	0.0	0.0	0.0	Dark	true
Lugia	Psychic	Flying	680	106	90	130	90	154	110	2	true	0.1281670299042078	0.047895668515710595	0.030409002015157074	0.1355096763343232	0.09601115023686077	0.06478971405993583	0.05146092759896282	0.0859744696989822	0.05688916595995385	0.08429424868775698	0.030898568834315195	0.014939774618194224	0.08053131969470878	0.014258689177634351	0.04813675780529026	0.0	0.0	0.029833836858006044	Psychic	false
Ho-oh	Fire	Flying	680	106	130	90	110	154	90	2	true	0.11116202013155478	0.07471970863506681	0.023601851289347702	0.08431654589716236	0.19134303443326026	0.05015128066551869	0.012906851145462897	0.0298458214452357	0.09413338369923094	0.1034307007230271	0.010765261715966293	7.861949629889168E-4	0.04238405132251471	0.035163606092572436	0.10915238428443201	0.026137303556658394	0.0	0.0	Fighting	false
Celebi	Psychic	Grass	600	100	100	100	100	100	100	2	false	0.11167450037151357	0.03929885805781693	0.045449176236830154	0.06744103974593528	0.08840758306855272	0.15312816612401367	0.017165835060745774	0.03358368595460304	0.051312411963439726	0.12050689964914327	0.03339165572934941	8.778308659692318E-4	0.026361780477952953	0.04099942379721259	0.1704011528969217	0.0	0.0	0.0	Fire	false
Treecko	Grass		310	40	45	35	65	55	70	3	false																				
Grovyle	Grass		405	50	65	45	85	65	95	3	false																				
Sceptile	Grass		530	70	85	65	105	85	120	3	false																				
SceptileMega Sceptile	Grass	Dragon	630	70	110	75	145	85	145	3	false	0.10448926918898879	0.0073083037686632515	0.053066873502166906	0.05982465893690559	0.08464812337702508	0.020519691385405558	0.06627714133207617	0.018724462946986337	0.012296626910961872	0.41988814968067	0.003891874275368273	0.0	0.021722934090973176	0.04481543128164302	0.082526459322166	0.0	0.0	0.0	Dragon	true
Torchic	Fire		310	45	60	40	70	50	45	3	false																				
Combusken	Fire	Fighting	405	60	85	60	85	60	55	3	false	0.0507726799720484	0.08683543344090368	0.05760779572971959	0.04406014213246338	0.18015679788735478	0.049610369100621325	0.03407851990868249	0.028078195716205363	0.13928464390671544	0.060119186357575086	0.03954008570775303	0.017670130500632233	0.05423703946986501	0.07658194042272339	0.05823079296010439	0.0	0.0	0.02313624678663239	Fighting	true
Blaziken	Fire	Fighting	530	80	120	70	110	70	80	3	false	0.07396275639798595	0.05369030076702648	0.01704222067333361	0.034878090360522494	0.3020407112893161	0.03850444856221566	0.03551980183669017	0.031637980131855106	0.18195440914732958	0.07159581660215522	0.053114895941611125	7.861949629889168E-4	0.013693300205416866	0.041694610467085357	0.04988446265446736	0.0	0.0	0.0	Fighting	true
BlazikenMega Blaziken	Fire	Fighting	630	80	160	80	130	80	100	3	false	0.08751728177201837	0.05622700915720664	0.012145280301647526	0.05401579901758753	0.31377758047557897	0.04450438063739827	0.029300158844787864	0.060933933557496066	0.1191561967064876	0.07717286459223244	0.02349542048058329	0.002679335779924003	0.02950526504252709	0.041736338695564805	0.03914472127047364	0.0	0.0	0.008688433668485875	Fighting	true
Mudkip	Water		310	50	70	50	50	50	40	3	false																				
Marshtomp	Water	Ground	405	70	85	70	60	70	50	3	false	0.03503299834565508	0.14803807823456333	0.09116807280033394	0.06086429644380574	0.06302671636993423	0.06516290592703768	0.023932170676675114	0.038364138584569316	0.08918112455395481	0.05348677705150646	0.07953745335709601	0.038898479303229865	0.07132836513241574	0.09471864742837402	0.04725977579084869	0.0	0.0	0.0	Ground	true
Exploud	Normal		490	104	91	63	91	73	68	3	false																				
Swampert	Water	Ground	535	100	110	90	85	90	60	3	false	0.02981704420399923	0.233027401086729	0.016083447111941002	0.051246723545229904	0.07618872346401603	0.052993416311481314	0.013654959599371571	0.043861987308892486	0.1947130669102471	0.08482796252517821	0.029956186826238636	0.019540376203529657	0.04631275759759037	0.08556333715940223	0.022212610146153142	0.0	0.0	0.0	Ground	true
SwampertMega Swampert	Water	Ground	635	100	150	110	95	110	70	3	false	0.044331370939806436	0.19362329023785818	0.015070234018862993	0.026475958336933825	0.1959615619863756	0.030213848757375282	0.024588580954442222	0.04087087614724554	0.19435303177253332	0.05015622429339579	0.011536031012540611	0.00684931506849315	0.06704912944541744	0.051818993209670094	0.047101553819049576	0.0	0.0	0.0	Fighting	false
Poochyena	Dark		220	35	55	35	30	30	35	3	false																				
Mightyena	Dark		420	70	90	70	60	60	70	3	false																				
Zigzagoon	Normal		240	38	30	41	30	41	60	3	false																				
Linoone	Normal		420	78	70	61	50	61	100	3	false																				
Wurmple	Bug		195	45	45	35	20	30	20	3	false																				
Silcoon	Bug		205	50	35	55	25	25	15	3	false																				
Beautifly	Bug	Flying	395	60	70	50	100	50	65	3	false	0.11277157734405925	0.04524749882572368	0.11422499463599671	0.06742373578687025	0.07148066318534431	0.07995034008496003	0.07680921234503596	0.013193275919968194	0.13602264174833828	0.049369354586052204	0.038933041516511495	0.004184498588698426	0.052252151264808526	0.04119864589555	0.06176652863644965	0.0	0.026483405967147166	0.008688433668485875	Dark	false
Cascoon	Bug		205	50	35	55	25	25	15	3	false																				
Dustox	Bug	Poison	385	60	50	70	50	90	65	3	false	0.10752436466582266	0.05958078446588312	0.19991117443881928	0.09362710522136035	0.02619807696792962	0.03693460278843294	0.07786584015089887	0.04524795656082554	0.022571088470320723	0.016141353942153793	0.06128368786777106	0.01998092134072632	0.04424490847470709	0.04297152108047077	0.030854323185297853	0.09048891153898958	0.024573378839590442	0.0	Poison	true
Lotad	Water	Grass	220	40	30	30	40	50	30	3	false	0.08557018043463777	0.08747553595504892	0.13598618859962913	0.050670835235408065	0.013723399987334985	0.19668514764516842	0.20059009905275063	0.0218471291219257	0.003657289924748026	0.017594538240586762	0.13520239651833119	0.018135367525799542	0.015274760512126697	0.008566992844724524	0.009020138401779525	0.0	0.0	0.0	Fairy	false
Lombre	Water	Grass	340	60	50	50	60	70	50	3	false	0.11281202288477678	0.10943779038681377	0.15633441957672842	0.0763404343468737	0.025102627902229554	0.04887666409474723	0.047069832465330606	0.021287518366368694	0.07368531931240369	0.04929070109303876	0.08314957957025519	0.018709145319205273	0.05742031821548366	0.026370181943642875	0.025658162492984412	0.03767739362601792	0.030777888403099432	0.0	Poison	false
Ludicolo	Water	Grass	480	80	70	70	90	100	70	3	false	0.07976589427330584	0.07553305692545746	0.05060383018568613	0.07563855026779305	0.050548593240900525	0.14928862789518013	0.04083871240806181	0.01833296576930201	0.05639642840821927	0.05640590373260545	0.0860717783019102	7.861949629889168E-4	0.10052422575071046	0.07163129659596225	0.07316981309656252	0.01446412818535389	0.0	0.0	Grass	true
Seedot	Grass		220	40	40	50	30	30	30	3	false																				
Nuzleaf	Grass	Dark	340	70	70	40	60	40	60	3	false	0.0734324888782453	0.08695832220382245	0.048819110929984026	0.03837874359881723	0.06463706977014481	0.0437127987768768	0.04040897270606568	0.016633321165883064	0.2837441962197763	0.07966192666343971	0.06266468242694613	0.01006570244853455	0.04358982308385482	0.04160363694251076	0.02137290134666178	0.01446412818535389	0.0	0.029852174653082587	Dark	true
Shiftry	Grass	Dark	480	90	100	60	90	60	80	3	false	0.07739885767805386	0.046544245593459786	0.03341539877918702	0.03802595866882526	0.144792884482949	0.037145069722935416	0.007854031844538475	0.02378433361561847	0.3088067636723975	0.03776116885011204	0.04686782431549733	7.861949629889168E-4	0.030532764524850858	0.029493893129153025	0.06196368887510862	0.026999316473000683	0.0	0.04782760481132375	Dark	true
Taillow	Normal	Flying	270	40	55	30	30	30	85	3	false	0.3033927781146257	0.05335654066660853	0.10872351536365278	0.040096069486465706	0.007320800155655281	0.023519822302364112	0.04901982439106935	0.004406078887780299	0.03915196241226846	0.020131561015963372	0.04821080397228226	0.004660766961651918	0.06369141228878222	0.006020058013759546	0.005207613090065326	0.0	0.057262496253167774	0.16582789662383732	Flying	true
Swellow	Normal	Flying	430	60	85	60	50	50	125	3	false	0.13699048089696833	0.01749337127731183	0.05763973903011224	0.043629364689579855	0.09638100258810085	0.04692506173339276	0.027629263305681776	0.02015563731685683	0.1317680532003411	0.05498647867923375	0.01373521471795125	0.0	0.14905065545527904	0.04927069746505967	0.04469357846471647	0.0	0.050812944895201856	0.05883845628421236	Ice	false
Wingull	Water	Flying	270	40	30	30	55	30	85	3	false	0.26657957989336134	0.024257908586343045	0.12199036169677992	0.032345638616360244	0.008228712995381821	0.030365589275426166	0.1417362111158965	0.004238274855708529	0.021262068187508813	0.007569894190007079	0.10896515327889153	0.0	0.06234201837905002	0.01905049859471065	0.002613730355665839	0.0	0.1484543599789085	0.0	Flying	true
Pelipper	Water	Flying	430	60	50	100	85	70	65	3	false	0.10049839737463208	0.03601129494272808	0.05222080517923803	0.11491998727588322	0.028438838114344524	0.04425584280488146	0.04950814793723153	0.10198139030331003	0.022921260931745773	0.029503740951653097	0.16922437581534247	0.041275259377427514	0.017655462081319316	0.05285571206692304	0.08325782435983985	0.0	0.0	0.05547166048349986	Water	false
Ralts	Psychic	Fairy	198	28	25	25	45	35	40	3	false	0.12467055175131783	0.04128686333394959	0.09477232453924236	0.031968142049859476	0.010489547016018131	0.07470596082925055	0.4002211529953859	0.04436127883599528	0.008430842459333815	0.007163771712304856	0.11263063633403204	0.00825914237748467	0.007547250399251705	0.008717716551329923	0.02477481881524386	0.0	0.0	0.0	Fairy	true
Kirlia	Psychic	Fairy	278	38	35	35	65	55	50	3	false	0.09700407241216752	0.04756873786467251	0.1592571192034347	0.05139907313300489	0.023374006030260328	0.045615074027697745	0.3162692520447825	0.015712642700587316	0.03476727760483798	0.01765708746326356	0.12194082038125865	0.010744388724910363	0.005306462127876971	0.013242951395556167	0.019740776654571992	0.0	0.02040025823111685	0.0	Fairy	true
Gardevoir	Psychic	Fairy	518	68	65	65	125	115	80	3	false	0.09598315312429546	0.023396919971591785	0.045816976305813086	0.18109253355068494	0.08527807914082847	0.06828478480906708	0.08358293317778279	0.01593887281053016	0.037969331935845584	0.04586539579822028	0.06056874808375014	7.861949629889168E-4	0.005312523985258438	0.06505461763393086	0.17638050104092604	0.0	0.0	0.008688433668485875	Psychic	false
GardevoirMega Gardevoir	Psychic	Fairy	618	68	85	65	165	135	100	3	false	0.08811196556544684	0.008689525165629378	0.030133536321675567	0.1051973466974275	0.07766320714080442	0.014995291801857472	0.20750056947064402	0.014638519536919466	0.019713648450463955	0.16894345650412498	0.0037157008453924893	0.0	0.03555850434433281	0.067990558417621	0.14845973606917412	0.0	0.0	0.008688433668485875	Fairy	true
Surskit	Bug	Water	269	40	30	32	50	52	65	3	false	0.17633428405982843	0.05000643178132873	0.10751135229075524	0.054463242760376736	0.0173025497384255	0.03969098789270267	0.15398956960696716	0.009355509090976316	0.025771946865963995	0.020299830530073008	0.2576560151558848	0.004184498588698426	0.01848863772215148	0.007984975803773213	0.005133057272630605	0.0	0.05182711083946353	0.0	Water	true
Masquerain	Bug	Flying	414	70	60	62	80	82	60	3	false	0.09562810663000017	0.07176070632212483	0.10105144461483997	0.09442396929291236	0.05305348267391025	0.0789602908170031	0.02707274262024652	0.020755995235383375	0.07220475671169271	0.03386079985469583	0.0747517799719224	0.01006570244853455	0.09205128461662436	0.08215367693883945	0.029522372395111924	0.06268288885615815	0.0	0.0	Poison	false
Shroomish	Grass		295	60	40	60	40	60	35	3	false																				
Breloom	Grass	Fighting	460	60	130	80	60	60	70	3	false	0.056177899575109755	0.06792847051885118	0.014192242587206827	0.036799919902536664	0.3152415475601094	0.02850008304190253	0.033755990507049256	0.11773920768493015	0.0725254120034481	0.05965898629978953	0.0487230440707257	0.011655760180380222	0.022562255967978347	0.028117329288988042	0.03536461994829581	0.0	0.0	0.05105723086269842	Fighting	true
Slakoth	Normal		280	60	60	60	35	35	30	3	false																				
Vigoroth	Normal		440	80	80	80	55	55	90	3	false																				
Slaking	Normal		670	150	160	100	95	65	100	3	false																				
Nincada	Bug	Ground	266	31	45	90	30	30	40	3	false	0.022768993883279433	0.1944574778185314	0.029318091488885374	0.09081301278454842	0.0013593214502838034	0.04177312162231209	0.05270420276559388	0.06260545724143968	0.014355451064316597	0.011999697606903805	0.06106536038150596	0.2353404170637202	0.017592788721571554	0.042744380053120395	0.0013593214502838034	0.0	0.0	0.11974290460370367	Rock	false
Ninjask	Bug	Flying	456	61	90	45	50	50	160	3	false	0.1385040371259875	0.04855698846863501	0.12468482004034763	0.034046483725473274	0.1528605603010171	0.0447263770090717	0.019841563685673202	0.013714881826488046	0.042456063069958534	0.10122179104156412	0.0036006226391006595	0.0	0.10826183145585426	0.034616001250719695	0.06441191388018351	0.0	0.022459423136565695	0.04603664134335998	Fighting	false
Shedinja	Bug	Ghost	236	1	90	45	30	30	40	3	false	0.035685891997638046	0.13979306711149425	0.10396956523519624	0.04070492652737195	0.02196849514891948	0.04670062426548819	0.02428278563583076	0.0402196478383965	0.03318886907528856	0.010339934902961461	0.07245015425059709	0.06531472771887883	0.029991395620124185	0.07417705629542155	0.030641521785931467	0.0	0.0	0.23057133659046147	Bug	false
Whismur	Normal		240	64	51	23	51	23	28	3	false																				
Loudred	Normal		360	84	71	43	71	43	48	3	false																				
Makuhita	Fighting		237	72	60	30	20	30	25	3	false																				
Hariyama	Fighting		474	144	120	60	40	60	50	3	false																				
Azurill	Normal	Fairy	190	50	20	40	20	40	20	3	false	0.030431993808094093	0.07896983130812865	0.08960642204875337	0.04942556154248063	0.016236747991484765	0.10981326096343372	0.32652610147139555	0.024383307450816273	0.003657289924748026	0.009563450387900392	0.12265920145460943	0.06935441223416575	0.022060257465913374	0.005306762888414547	0.00312368260823464	0.03888171645142682	0.0	0.0	Fairy	true
Nosepass	Rock		375	30	45	135	45	90	30	3	false																				
Skitty	Normal		260	50	45	45	35	35	50	3	false																				
Delcatty	Normal		380	70	65	65	55	55	70	3	false																				
Sableye	Dark	Ghost	380	50	75	75	65	65	50	3	false	0.03730120375748579	0.10511127310914804	0.07595756140674793	0.10313816607266134	0.04354754035992122	0.07616567950760358	0.056670976101635885	0.04956839355207508	0.035080069716593165	0.051130494065780324	0.07086964654569998	0.044108496603581	0.027305951034828278	0.1595275636661713	0.040793755505009376	0.0	0.0	0.023723228995057657	Ghost	true
SableyeMega Sableye	Dark	Ghost	480	50	85	125	85	115	20	3	false	0.012505905969471317	0.05290492228704989	0.01727862280719104	0.0727569821228893	0.0022415020292592216	0.04216601805629278	0.07969031361100105	0.28693976630946394	0.034198807746100485	0.01922294574885661	0.018347522584834765	0.261154351436031	0.024486748724672693	0.022503825776131296	0.007419159341069004	0.046182605449685575	0.0	0.0	Steel	false
Mawile	Steel	Fairy	380	50	85	85	55	55	50	3	false	0.034912760968084794	0.10283991110980978	0.06220821308083393	0.12371733407776725	0.030985354588667868	0.062366287620695175	0.05073701351786999	0.07072080920488324	0.04807337528427882	0.05032807271143243	0.05914528920803289	0.13773789850434362	0.025131540001753983	0.08439055069075267	0.03231576386435618	0.0	0.0	0.024389825566437404	Rock	false
MawileMega Mawile	Steel	Fairy	480	50	105	125	55	95	50	3	false	0.014018117570528649	0.08823829208423312	0.011405523022754509	0.07715380906643968	0.031790907775864886	0.053198101689379856	0.20764078445780987	0.10336135431320577	0.05469873830831957	0.019683523106801777	0.03321273421922907	0.21862042827069586	0.004160579528900024	0.042909088406952275	0.019739950951994375	0.0	0.0	0.020168067226890754	Rock	false
