710	PumpkabooLarge Size	Ghost	Grass	335	54	66	70	44	55	46	6	false
710	PumpkabooSuper Size	Ghost	Grass	335	59	66	70	44	55	41	6	false
711	GourgeistAverage Size	Ghost	Grass	494	65	90	122	58	75	84	6	false
711	GourgeistSmall Size	Ghost	Grass	494	55	85	122	58	75	99	6	false
711	GourgeistLarge Size	Ghost	Grass	494	75	95	122	58	75	69	6	false
711	GourgeistSuper Size	Ghost	Grass	494	85	100	122	58	75	54	6	false
714	Noibat	Flying	Dragon	245	40	30	35	45	40	55	6	false
715	Noivern	Flying	Dragon	535	85	70	80	97	80	123	6	false
717	Yveltal	Dark	Flying	680	126	131	95	131	98	99	6	true
718	Zygarde50% Forme	Dragon	Ground	600	108	100	121	81	95	95	6	true
719	Diancie	Rock	Fairy	600	50	100	150	100	150	50	6	true
719	DiancieMega Diancie	Rock	Fairy	700	50	160	110	160	110	110	6	true
720	HoopaHoopa Confined	Psychic	Ghost	600	80	110	60	150	130	70	6	true
720	HoopaHoopa Unbound	Psychic	Dark	680	80	160	60	170	130	80	6	true
721	Volcanion	Fire	Water	600	80	110	120	130	90	70	6	true
